"owner_id" "created_at"
"176" 5375754 "2016-01-19T23:47:23Z"
"177" 8238344 "2016-01-19T22:50:58Z"
"178" 4772218 "2016-01-19T22:06:54Z"
"179" 15077787 "2016-01-19T21:08:26Z"
"180" 12245452 "2016-01-19T20:40:12Z"
"181" 6325555 "2016-01-19T18:07:07Z"
"182" 8634392 "2016-01-19T17:57:06Z"
"183" 13508822 "2016-01-19T17:39:15Z"
"184" 11336203 "2016-01-19T15:56:47Z"
"185" 13183539 "2016-01-19T11:35:01Z"
"186" 5873364 "2016-01-19T05:43:09Z"
"187" 16208467 "2016-01-19T05:17:02Z"
"188" 7507509 "2016-01-19T03:42:39Z"
"189" 16433847 "2016-01-19T02:28:04Z"
"190" 11291193 "2016-01-18T19:15:16Z"
"191" 14164610 "2016-01-18T18:45:52Z"
"192" 8759569 "2016-01-18T15:13:14Z"
"193" 16712247 "2016-01-18T02:46:38Z"
"194" 1025629 "2016-01-17T20:20:42Z"
"195" 15912784 "2016-01-17T18:25:25Z"
"196" 15365082 "2016-01-17T18:14:31Z"
"197" 4340031 "2016-01-17T17:46:37Z"
"198" 13340411 "2016-01-17T17:24:40Z"
"199" 10592571 "2016-01-17T12:40:36Z"
"200" 3364180 "2016-01-17T10:20:32Z"
"201" 16389920 "2016-01-16T21:11:29Z"
"202" 14165868 "2016-01-16T20:35:36Z"
"203" 10159478 "2016-01-16T16:32:14Z"
"204" 16259024 "2016-01-16T15:12:43Z"
"205" 13672429 "2016-01-16T08:52:41Z"
"206" 15080945 "2016-01-16T06:19:26Z"
"207" 14317010 "2016-01-15T20:14:06Z"
"208" 5016895 "2016-01-15T19:53:21Z"
"209" 4783590 "2016-01-15T13:53:55Z"
"210" 7385284 "2016-01-15T12:17:06Z"
"211" 10215791 "2016-01-15T04:44:10Z"
"212" 11918062 "2016-01-14T20:33:25Z"
"213" 15614176 "2016-01-14T18:28:48Z"
"214" 14221467 "2016-01-14T17:44:00Z"
"215" 14178783 "2016-01-14T17:22:25Z"
"216" 15066337 "2016-01-14T14:02:48Z"
"217" 10486824 "2016-01-14T13:47:07Z"
"218" 5180475 "2016-01-14T11:53:32Z"
"219" 13725872 "2016-01-14T10:43:23Z"
"220" 15775314 "2016-01-14T10:43:21Z"
"221" 14305721 "2016-01-14T04:12:51Z"
"222" 3802882 "2016-01-14T03:46:59Z"
"223" 9221734 "2016-01-14T03:34:26Z"
"224" 12758017 "2016-01-14T03:33:41Z"
"225" 11684000 "2016-01-13T15:20:27Z"
"226" 5813601 "2016-01-13T14:48:39Z"
"227" 4351781 "2016-01-13T14:22:37Z"
"228" 15955240 "2016-01-13T11:33:10Z"
"229" 4207072 "2016-01-13T11:09:44Z"
"230" 5909383 "2016-01-13T10:51:51Z"
"231" 16286720 "2016-01-13T10:32:01Z"
"232" 11088442 "2016-01-13T10:14:38Z"
"233" 14349054 "2016-01-13T04:29:46Z"
"234" 13295237 "2016-01-13T03:26:08Z"
"235" 14419337 "2016-01-13T02:16:19Z"
"236" 15094811 "2016-01-13T02:07:04Z"
"237" 10438906 "2016-01-13T00:55:49Z"
"238" 823594 "2016-01-12T20:18:57Z"
"239" 2722991 "2016-01-12T18:31:06Z"
"240" 15162145 "2016-01-12T18:27:12Z"
"241" 13642980 "2016-01-12T16:18:04Z"
"242" 7209522 "2016-01-12T15:35:05Z"
"243" 15091553 "2016-01-12T15:14:27Z"
"244" 15673075 "2016-01-12T14:18:00Z"
"245" 9136218 "2016-01-12T13:57:26Z"
"246" 1217687 "2016-01-12T12:05:57Z"
"247" 16549297 "2016-01-12T04:03:21Z"
"248" 15880109 "2016-01-12T03:29:28Z"
"249" 4679733 "2016-01-12T02:00:21Z"
"250" 13758502 "2016-01-12T01:48:36Z"
"251" 9089443 "2016-01-11T22:11:22Z"
"252" 8714762 "2016-01-11T21:25:23Z"
"253" 13808554 "2016-01-11T20:22:46Z"
"254" 9811487 "2016-01-11T19:55:43Z"
"255" 13008114 "2016-01-11T17:45:24Z"
"256" 16652251 "2016-01-11T17:08:48Z"
"257" 11949183 "2016-01-11T16:37:13Z"
"258" 1654912 "2016-01-11T15:32:09Z"
"259" 12026465 "2016-01-11T14:48:37Z"
"260" 12294109 "2016-01-11T13:49:06Z"
"261" 5873278 "2016-01-11T13:23:20Z"
"262" 16202382 "2016-01-11T11:40:21Z"
"263" 1381670 "2016-01-11T11:28:00Z"
"264" 14848258 "2016-01-11T11:22:49Z"
"265" 13784329 "2016-01-11T10:46:31Z"
"266" 7814920 "2016-01-11T08:24:55Z"
"267" 149314 "2016-01-11T08:06:34Z"
"268" 3091285 "2016-01-11T08:06:08Z"
"269" 12884015 "2016-01-11T07:51:40Z"
"270" 7599373 "2016-01-11T07:45:24Z"
"271" 16235672 "2016-01-11T07:25:08Z"
"272" 12381834 "2016-01-11T07:20:07Z"
"273" 3888551 "2016-01-11T07:02:27Z"
"274" 13486446 "2016-01-11T06:57:13Z"
"275" 16182645 "2016-01-11T06:55:54Z"
"276" 13040637 "2016-01-11T06:49:11Z"
"277" 1309481 "2016-01-11T06:42:47Z"
"278" 5731610 "2016-01-11T06:34:33Z"
"279" 8362724 "2016-01-11T06:12:31Z"
"280" 363244 "2016-01-11T06:02:57Z"
"281" 13423158 "2016-01-11T06:00:10Z"
"282" 13362699 "2016-01-11T05:19:47Z"
"283" 16278043 "2016-01-11T05:14:34Z"
"284" 16297285 "2016-01-11T05:10:47Z"
"285" 11932700 "2016-01-11T05:09:45Z"
"286" 16506323 "2016-01-11T05:03:20Z"
"287" 16249171 "2016-01-11T05:02:56Z"
"288" 1021023 "2016-01-11T04:47:28Z"
"289" 15619606 "2016-01-11T04:46:16Z"
"290" 4959834 "2016-01-11T04:46:07Z"
"291" 11008196 "2016-01-11T04:29:22Z"
"292" 11603542 "2016-01-11T04:25:26Z"
"293" 13874887 "2016-01-11T04:25:04Z"
"294" 8570891 "2016-01-11T04:03:09Z"
"295" 14422311 "2016-01-11T03:58:54Z"
"296" 2603285 "2016-01-11T03:54:51Z"
"297" 16180763 "2016-01-11T03:42:27Z"
"298" 16315238 "2016-01-11T03:25:28Z"
"299" 10483939 "2016-01-11T03:14:03Z"
"300" 13498729 "2016-01-11T03:13:06Z"
"301" 7956029 "2016-01-11T03:03:59Z"
"302" 13154803 "2016-01-11T03:03:12Z"
"303" 14211796 "2016-01-11T03:02:43Z"
"304" 13512843 "2016-01-11T03:01:31Z"
"305" 10204389 "2016-01-11T03:01:06Z"
"306" 16373360 "2016-01-11T02:56:25Z"
"307" 3302514 "2016-01-11T02:52:43Z"
"308" 13709449 "2016-01-11T02:38:24Z"
"309" 16640511 "2016-01-11T02:15:35Z"
"310" 14238992 "2016-01-11T02:06:23Z"
"311" 14192299 "2016-01-11T01:54:34Z"
"312" 7627889 "2016-01-11T01:48:03Z"
"313" 9660739 "2016-01-11T01:45:44Z"
"314" 10052776 "2016-01-11T01:42:14Z"
"315" 13010968 "2016-01-11T01:40:47Z"
"316" 10201582 "2016-01-11T01:30:29Z"
"317" 6568409 "2016-01-11T01:19:31Z"
"318" 8219206 "2016-01-11T01:16:59Z"
"319" 5705306 "2016-01-11T00:54:05Z"
"320" 16375845 "2016-01-11T00:28:58Z"
"321" 16639116 "2016-01-11T00:07:59Z"
"322" 1680885 "2016-01-10T23:59:12Z"
"323" 15081687 "2016-01-10T23:52:23Z"
"324" 9508410 "2016-01-10T23:44:07Z"
"325" 760979 "2016-01-10T23:26:14Z"
"326" 12089799 "2016-01-10T23:25:52Z"
"327" 8202812 "2016-01-10T23:24:53Z"
"328" 6426808 "2016-01-10T23:20:53Z"
"329" 15957383 "2016-01-10T23:06:51Z"
"330" 13419889 "2016-01-10T23:01:00Z"
"331" 7686796 "2016-01-10T22:57:39Z"
"332" 14209221 "2016-01-10T22:53:29Z"
"333" 15616745 "2016-01-10T22:47:55Z"
"334" 1988920 "2016-01-10T22:47:20Z"
"335" 16549890 "2016-01-10T22:39:17Z"
"336" 14338078 "2016-01-10T22:24:24Z"
"337" 15935350 "2016-01-10T22:19:43Z"
"338" 12705723 "2016-01-10T22:18:49Z"
"339" 1424155 "2016-01-10T22:08:29Z"
"340" 13724195 "2016-01-10T22:01:40Z"
"341" 1196141 "2016-01-10T21:56:02Z"
"342" 16199158 "2016-01-10T21:54:22Z"
"343" 717102 "2016-01-10T21:49:37Z"
"344" 15720445 "2016-01-10T21:41:53Z"
"345" 16418640 "2016-01-10T21:40:55Z"
"346" 13670583 "2016-01-10T21:35:09Z"
"347" 15134870 "2016-01-10T21:21:16Z"
"348" 16638255 "2016-01-10T21:18:33Z"
"349" 7724432 "2016-01-10T21:16:06Z"
"350" 8892368 "2016-01-10T21:13:59Z"
"351" 13641785 "2016-01-10T21:12:13Z"
"352" 13508917 "2016-01-10T21:08:38Z"
"353" 6094837 "2016-01-10T21:01:37Z"
"354" 15644492 "2016-01-10T20:55:52Z"
"355" 10441266 "2016-01-10T20:52:35Z"
"356" 14223849 "2016-01-10T20:47:54Z"
"357" 8809635 "2016-01-10T20:47:13Z"
"358" 14269857 "2016-01-10T20:36:51Z"
"359" 15160164 "2016-01-10T20:35:19Z"
"360" 8159143 "2016-01-10T20:21:57Z"
"361" 12003437 "2016-01-10T20:21:21Z"
"362" 4032109 "2016-01-10T20:09:13Z"
"363" 7809357 "2016-01-10T20:01:57Z"
"364" 12023973 "2016-01-10T19:58:25Z"
"365" 11681803 "2016-01-10T19:57:16Z"
"366" 8213081 "2016-01-10T19:55:49Z"
"367" 13804297 "2016-01-10T19:53:20Z"
"368" 12021492 "2016-01-10T19:47:51Z"
"369" 6877387 "2016-01-10T19:46:53Z"
"370" 1445734 "2016-01-10T19:42:38Z"
"371" 15969496 "2016-01-10T19:38:01Z"
"372" 411642 "2016-01-10T19:29:03Z"
"373" 4243185 "2016-01-10T19:28:34Z"
"374" 2388349 "2016-01-10T19:27:26Z"
"375" 10189873 "2016-01-10T19:26:04Z"
"376" 11918721 "2016-01-10T19:23:58Z"
"377" 8020861 "2016-01-10T19:23:00Z"
"378" 11464640 "2016-01-10T19:17:09Z"
"379" 13437183 "2016-01-10T19:16:38Z"
"380" 14284507 "2016-01-10T19:09:45Z"
"381" 15077959 "2016-01-10T19:06:29Z"
"382" 7213974 "2016-01-10T19:05:25Z"
"383" 16264631 "2016-01-10T19:03:37Z"
"384" 13839385 "2016-01-10T18:58:43Z"
"385" 11884756 "2016-01-10T18:53:41Z"
"386" 15708195 "2016-01-10T18:52:44Z"
"387" 7805904 "2016-01-10T18:45:49Z"
"388" 14819090 "2016-01-10T18:39:47Z"
"389" 1903251 "2016-01-10T18:36:59Z"
"390" 15878678 "2016-01-10T18:33:43Z"
"391" 15614151 "2016-01-10T18:16:59Z"
"392" 13034895 "2016-01-10T18:14:53Z"
"393" 14361815 "2016-01-10T18:14:52Z"
"394" 15522741 "2016-01-10T18:12:03Z"
"395" 12303417 "2016-01-10T18:10:45Z"
"396" 1504066 "2016-01-10T18:10:19Z"
"397" 15092992 "2016-01-10T18:09:59Z"
"398" 14291509 "2016-01-10T18:08:06Z"
"399" 11393363 "2016-01-10T17:46:26Z"
"400" 13815646 "2016-01-10T17:39:32Z"
"401" 5675069 "2016-01-10T17:30:51Z"
"402" 15865612 "2016-01-10T17:26:48Z"
"403" 3441878 "2016-01-10T17:24:16Z"
"404" 5460406 "2016-01-10T17:20:47Z"
"405" 1921577 "2016-01-10T17:12:12Z"
"406" 13223928 "2016-01-10T17:08:52Z"
"407" 8527700 "2016-01-10T17:00:04Z"
"408" 15333365 "2016-01-10T16:52:14Z"
"409" 5795967 "2016-01-10T16:49:32Z"
"410" 12323851 "2016-01-10T16:40:54Z"
"411" 11967792 "2016-01-10T16:40:46Z"
"412" 15677498 "2016-01-10T16:22:44Z"
"413" 12933460 "2016-01-10T16:18:01Z"
"414" 12331928 "2016-01-10T16:17:09Z"
"415" 16635615 "2016-01-10T16:17:04Z"
"416" 1155363 "2016-01-10T16:15:36Z"
"417" 6891010 "2016-01-10T16:11:37Z"
"418" 16197706 "2016-01-10T16:07:18Z"
"419" 13203739 "2016-01-10T16:00:28Z"
"420" 1521150 "2016-01-10T15:59:31Z"
"421" 12774027 "2016-01-10T15:52:24Z"
"422" 13754885 "2016-01-10T15:47:49Z"
"423" 13921069 "2016-01-10T15:35:01Z"
"424" 7610938 "2016-01-10T15:35:00Z"
"425" 925330 "2016-01-10T15:34:35Z"
"426" 14147938 "2016-01-10T15:34:16Z"
"427" 13381684 "2016-01-10T15:32:29Z"
"428" 14779300 "2016-01-10T15:24:52Z"
"429" 7347452 "2016-01-10T15:23:28Z"
"430" 10483544 "2016-01-10T15:21:58Z"
"431" 9250453 "2016-01-10T15:21:12Z"
"432" 12471931 "2016-01-10T15:17:31Z"
"433" 10612744 "2016-01-10T15:14:10Z"
"434" 14370743 "2016-01-10T15:13:53Z"
"435" 12035922 "2016-01-10T15:13:16Z"
"436" 10836490 "2016-01-10T15:13:03Z"
"437" 14247183 "2016-01-10T15:05:42Z"
"438" 15147526 "2016-01-10T14:59:03Z"
"439" 15075955 "2016-01-10T14:55:01Z"
"440" 8546194 "2016-01-10T14:52:29Z"
"441" 16074525 "2016-01-10T14:52:06Z"
"442" 12104045 "2016-01-10T14:28:37Z"
"443" 3199230 "2016-01-10T14:27:56Z"
"444" 13006693 "2016-01-10T14:20:26Z"
"445" 15007480 "2016-01-10T14:13:31Z"
"446" 7051319 "2016-01-10T14:00:45Z"
"447" 10865100 "2016-01-10T13:58:07Z"
"448" 6945248 "2016-01-10T13:44:34Z"
"449" 14372723 "2016-01-10T13:43:54Z"
"450" 1621751 "2016-01-10T13:37:34Z"
"451" 5740261 "2016-01-10T13:22:41Z"
"452" 16192823 "2016-01-10T12:52:12Z"
"453" 14222199 "2016-01-10T12:48:11Z"
"454" 16226938 "2016-01-10T12:41:44Z"
"455" 13146182 "2016-01-10T12:38:59Z"
"456" 14342610 "2016-01-10T12:36:18Z"
"457" 15617327 "2016-01-10T12:24:11Z"
"458" 15736129 "2016-01-10T12:18:59Z"
"459" 14167250 "2016-01-10T11:58:38Z"
"460" 6255339 "2016-01-10T11:43:08Z"
"461" 5932887 "2016-01-10T11:11:59Z"
"462" 15147990 "2016-01-10T10:42:30Z"
"463" 15186387 "2016-01-10T10:21:53Z"
"464" 1300207 "2016-01-10T10:21:15Z"
"465" 14224001 "2016-01-10T10:18:27Z"
"466" 10581089 "2016-01-10T10:18:15Z"
"467" 15059939 "2016-01-10T10:16:21Z"
"468" 15185461 "2016-01-10T09:44:30Z"
"469" 13690355 "2016-01-10T09:41:15Z"
"470" 14816638 "2016-01-10T08:42:03Z"
"471" 2159096 "2016-01-10T08:39:16Z"
"472" 7314015 "2016-01-10T08:13:54Z"
"473" 14233411 "2016-01-10T07:46:47Z"
"474" 923943 "2016-01-10T07:33:03Z"
"475" 15788243 "2016-01-10T07:29:33Z"
"476" 14342047 "2016-01-10T07:08:22Z"
"477" 13029250 "2016-01-10T06:54:26Z"
"478" 13151040 "2016-01-10T06:28:15Z"
"479" 15624869 "2016-01-10T06:15:57Z"
"480" 14325466 "2016-01-10T06:04:54Z"
"481" 7219959 "2016-01-10T06:04:18Z"
"482" 10935598 "2016-01-10T05:50:21Z"
"483" 13826804 "2016-01-10T05:49:11Z"
"484" 14172597 "2016-01-10T05:42:12Z"
"485" 4935370 "2016-01-10T05:10:09Z"
"486" 15367839 "2016-01-10T04:49:42Z"
"487" 12562278 "2016-01-10T04:36:09Z"
"488" 10009009 "2016-01-10T04:17:38Z"
"489" 14065518 "2016-01-10T03:42:30Z"
"490" 8374957 "2016-01-10T03:42:28Z"
"491" 12419481 "2016-01-10T03:37:22Z"
"492" 13712309 "2016-01-10T03:36:31Z"
"493" 12128741 "2016-01-10T03:34:41Z"
"494" 14382574 "2016-01-10T03:26:36Z"
"495" 12975521 "2016-01-10T03:22:13Z"
"496" 637039 "2016-01-10T03:17:21Z"
"497" 16563767 "2016-01-10T03:14:19Z"
"498" 14855071 "2016-01-10T02:59:01Z"
"499" 13632703 "2016-01-10T02:57:27Z"
"500" 9570265 "2016-01-10T02:45:26Z"
"501" 4825349 "2016-01-10T02:43:17Z"
"502" 15637772 "2016-01-10T02:24:37Z"
"503" 10056411 "2016-01-10T02:12:56Z"
"504" 13632293 "2016-01-10T02:02:49Z"
"505" 2275510 "2016-01-10T01:51:54Z"
"506" 12056091 "2016-01-10T01:45:32Z"
"507" 15157101 "2016-01-10T01:40:46Z"
"508" 14266891 "2016-01-10T01:40:44Z"
"509" 16273302 "2016-01-10T01:35:39Z"
"510" 16197352 "2016-01-10T01:25:07Z"
"511" 14798538 "2016-01-10T01:24:53Z"
"512" 15788105 "2016-01-10T01:18:57Z"
"513" 15614633 "2016-01-10T01:13:33Z"
"514" 13005456 "2016-01-10T01:06:25Z"
"515" 5055624 "2016-01-10T00:52:04Z"
"516" 14250693 "2016-01-10T00:51:29Z"
"517" 13711951 "2016-01-10T00:46:56Z"
"518" 5098162 "2016-01-10T00:39:05Z"
"519" 8365440 "2016-01-10T00:31:59Z"
"520" 13502958 "2016-01-10T00:14:41Z"
"521" 14284332 "2016-01-10T00:13:13Z"
"522" 14304324 "2016-01-10T00:11:21Z"
"523" 15791947 "2016-01-09T23:43:30Z"
"524" 12237047 "2016-01-09T23:39:30Z"
"525" 8159804 "2016-01-09T23:27:21Z"
"526" 1809670 "2016-01-09T23:15:46Z"
"527" 13626572 "2016-01-09T23:10:15Z"
"528" 4140030 "2016-01-09T23:01:11Z"
"529" 7118983 "2016-01-09T22:58:14Z"
"530" 14166422 "2016-01-09T22:52:26Z"
"531" 5884258 "2016-01-09T22:43:37Z"
"532" 16197307 "2016-01-09T22:35:56Z"
"533" 14330939 "2016-01-09T22:20:49Z"
"534" 14359837 "2016-01-09T22:20:44Z"
"535" 763276 "2016-01-09T22:19:48Z"
"536" 14844912 "2016-01-09T22:11:07Z"
"537" 11820211 "2016-01-09T22:08:05Z"
"538" 8130314 "2016-01-09T21:59:56Z"
"539" 13173575 "2016-01-09T21:58:36Z"
"540" 15969563 "2016-01-09T21:58:09Z"
"541" 8498850 "2016-01-09T21:54:25Z"
"542" 12804488 "2016-01-09T21:45:15Z"
"543" 12701451 "2016-01-09T21:37:31Z"
"544" 14093013 "2016-01-09T21:27:14Z"
"545" 14317703 "2016-01-09T21:27:13Z"
"546" 8162873 "2016-01-09T21:07:39Z"
"547" 12172676 "2016-01-09T20:37:26Z"
"548" 12805731 "2016-01-09T20:17:47Z"
"549" 13115682 "2016-01-09T20:11:53Z"
"550" 1718234 "2016-01-09T20:11:31Z"
"551" 15717357 "2016-01-09T20:11:02Z"
"552" 14981815 "2016-01-09T20:02:36Z"
"553" 8599853 "2016-01-09T19:57:32Z"
"554" 14189441 "2016-01-09T19:53:47Z"
"555" 14221449 "2016-01-09T19:48:03Z"
"556" 4466172 "2016-01-09T19:47:29Z"
"557" 7831246 "2016-01-09T19:38:43Z"
"558" 7680489 "2016-01-09T19:27:52Z"
"559" 13219719 "2016-01-09T19:21:55Z"
